c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumumber
3,8,6,1.15,12.8,5,1.1,19.866,1386.6,13849,0.42121,0.11684,34.648
3,8,7,1.27,38.6,5,0.81763,15.424,1020.9,11191,0.34172,0.098132,30.406
4,1,2,0.628,94.8,5,6.7966,138.2,8618.6,90908,0.98006,0.29724,72.89
4,1,3,0.73,53.9,5,4.8479,95.993,6114.8,65487,0.7638,0.2367,58.529
4,1,4,0.894,21,5,2.7694,59.211,3477.8,40844,0.55625,0.16797,44.574
4,1,5,1.03,28.5,5,1.8418,40.821,2313.7,26096,0.46365,0.13194,37.372
4,1,6,1.2,9.57,5,1.2497,27.923,1563.8,19303,0.3813,0.1042,31.298
4,1,7,1.38,6.3,5,0.97119,22.168,1225,15671,0.34982,0.093446,29.001
4,2,2,0.562,295,5,11.252,203.76,14391,1.7695e+05,1.511,0.40747,102.58
4,2,3,0.637,146,5,7.2282,136.76,9220.4,1.1098e+05,1.049,0.30483,74.881
4,2,4,0.831,91.4,5,3.6456,71.289,4600.7,46202,0.68134,0.20541,51.316
4,2,5,0.951,95.2,5,2.5127,48.015,3163,34606,0.53756,0.16297,42.185
4,2,6,1.23,24.4,5,1.1562,24.279,1450.3,18992,0.36464,0.10173,30.197
4,2,7,1.37,46.8,5,0.9394,20.497,1180.9,13832,0.32621,0.096543,28.47
4,3,2,0.612,119,5,9.2778,117.47,12013,1.3176e+05,1.4294,0.36268,86.336
4,3,3,0.679,70.4,5,6.6858,82.792,8625.7,91464,1.148,0.29654,70.337
4,3,4,0.871,64.6,5,3.4524,45.584,4389.9,47644,0.76379,0.19855,48.733
4,3,5,1.06,40.8,5,1.959,27.059,2485.5,29605,0.55484,0.14005,37.966
4,3,6,1.25,21.8,5,1.3242,19.361,1664.9,18803,0.46551,0.11354,32.389
4,3,7,1.38,18.5,5,1.0693,15.173,1349.9,16655,0.41643,0.10539,30.854
4,4,2,0.604,130,5,9.9514,166.33,12703,1.3614e+05,1.3926,0.38641,95.394
4,4,3,0.724,26,5,5.3046,96.325,6714.9,75900,0.86635,0.25855,63.48
4,4,4,0.878,2.65,5,3.0078,60.265,3780.4,40567,0.6236,0.185,47.759
4,4,5,1.09,2.4,5,1.6814,33.881,2103.5,24944,0.46251,0.12638,36.028
4,4,6,1.27,4.19,5,1.123,22.797,1403.2,18047,0.3741,0.098777,29.938
4,4,7,1.44,0.623,5,0.85432,17.506,1069.4,13272,0.32499,0.087961,27.458
4,5,2,0.676,146,5,7.9928,109.57,10256,1.1734e+05,1.2976,0.35023,84.54
4,5,3,0.727,115,5,6.9161,95.742,8854,94565,1.1539,0.3134,74.919
4,5,4,0.908,43.8,5,3.0245,46.777,3841.5,40101,0.6497,0.18733,46.537
4,5,5,1.07,44.3,5,1.9151,30.525,2411.8,28460,0.53621,0.1393,38.25
4,5,6,1.24,38.9,5,1.2355,21.469,1539.1,18593,0.41857,0.10995,32.203
4,5,7,1.41,24.3,5,0.91326,17.116,1135.6,15065,0.35958,0.1028,29.844
4,6,2,0.603,122,5,7.8996,139.38,10142,1.1673e+05,1.1973,0.32725,80.624
4,6,3,0.692,71.7,5,6.2892,110.73,8036.1,87733,1.0169,0.28965,70.516
4,6,4,0.843,21.6,5,3.1979,58.554,4037,46604,0.66811,0.19273,49.432
4,6,5,1,22.1,5,2.1726,37.891,2715.6,30550,0.56284,0.15988,43.214
4,6,6,1.16,21.7,5,1.5382,28.712,1936.7,22314,0.47176,0.13082,37.364
4,6,7,1.36,11.4,5,1.0266,20.657,1292.9,15141,0.37885,0.10296,31.031
4,7,2,0.599,171,5,10.274,164.42,13169,1.4606e+05,1.482,0.39521,97.233
4,7,3,0.67,92.7,5,6.2389,108.27,7948.5,80310,0.98859,0.27305,67.537
4,7,4,0.854,51.6,5,3.0813,54.543,3881.2,42075,0.65492,0.1794,46.48
4,7,5,1.04,32.4,5,1.8558,35.217,2336.6,27669,0.49321,0.13836,38.065
4,7,6,1.23,47.2,5,1.1921,22.398,1489.4,18110,0.38899,0.10392,30.59
4,7,7,1.39,29.4,5,0.89808,16.934,1126.4,13391,0.35805,0.097485,29.461
4,8,2,0.607,126,5,8.8683,157.12,11338,1.1104e+05,1.3059,0.36233,88.506
4,8,3,0.686,91.1,5,6.0172,109.34,7650.2,78683,0.94665,0.27332,66.699
4,8,4,0.831,68.8,5,3.6549,64.96,4612.5,46409,0.6985,0.20522,51.318
4,8,5,0.999,42.8,5,2.0284,37.31,2550.1,28058,0.51589,0.14286,39.176
4,8,6,1.16,32.9,5,1.4513,28.18,1827.9,21164,0.4406,0.11908,34.111
4,8,7,1.31,31.1,5,1.1489,22.581,1434.7,17326,0.40365,0.10512,31.532
1,1,2,0.581,41,6,0.89717,11.916,1184.4,15643,0.45867,0.16972,49.02
1,1,3,0.645,14.9,6,0.70898,9.0719,936.6,11038,0.4094,0.14678,44.748
1,1,4,0.85,22.3,6,0.29995,4.052,393.06,4640.9,0.23045,0.071204,26.311
1,1,5,0.995,3.13,6,0.18143,2.6404,237.7,2831.6,0.19214,0.055161,22.329
1,1,6,1.23,30,6,0.11575,1.6525,151.75,1900.2,0.15198,0.045874,18.894
1,1,7,1.38,23,6,0.090352,1.1424,118.07,1510.8,0.13834,0.046473,18.193
1,2,2,0.544,154,6,1.2408,15.674,1653.4,19655,0.58252,0.20666,57.833
1,2,3,0.616,54,6,0.85995,10.878,1141.1,13663,0.45595,0.15857,46.948
1,2,4,0.821,31.5,6,0.39339,4.8755,516.82,6747,0.28557,0.090156,30.198
1,2,5,1.05,42.1,6,0.21082,2.8272,277.77,3328,0.20344,0.062229,22.75
1,2,6,1.17,55.5,6,0.13836,2.1605,183.29,2309.3,0.16175,0.0516,19.623
1,2,7,1.35,37.2,6,0.10955,1.6661,144.57,1799.6,0.1561,0.048098,18.672
1,3,2,0.558,65,6,1.5987,13.49,2156.7,25581,0.92741,0.25243,66.176
1,3,3,0.665,13.2,6,1.0207,7.7403,1368.5,15295,0.74598,0.19733,54.71
1,3,4,0.85,20.6,6,0.4542,3.7356,605.64,6736.5,0.46182,0.10836,33.975
1,3,5,1.1,8.07,6,0.2216,1.992,295.2,3613.5,0.32184,0.070664,24.59
1,3,6,1.28,3.42,6,0.16879,1.4725,224.99,2874.4,0.30244,0.070288,24.087
1,4,2,0.624,58.3,6,0.8775,10.5,1166,12160,0.50837,0.18229,52.44
1,4,3,0.733,14.2,6,0.49156,5.8552,648.52,7198.5,0.33573,0.11358,36.626
1,4,4,0.851,13.4,6,0.30337,3.8807,398.15,4417,0.25217,0.076009,27.422
1,4,5,1.09,22.5,6,0.16041,2.1625,211.58,2422.3,0.19186,0.052882,21.195
1,4,6,1.29,3.84,6,0.10692,1.4633,140.61,1659.6,0.1543,0.04545,18.317
1,5,1,0.529,141,6,1.468,15.853,1985.1,26839,0.7632,0.23624,64.164
1,5,2,0.591,125,6,1.3174,13.14,1768.1,21299,0.7435,0.23112,62.706
1,5,3,0.669,56.5,6,0.8867,8.5464,1187.3,13654,0.55465,0.17003,47.831
1,5,4,0.862,56.1,6,0.37047,3.9551,490.43,6187.6,0.33499,0.088494,29.839
1,5,5,1.03,61.9,6,0.22915,2.6659,303.78,3317.4,0.26345,0.067199,24.599
1,5,6,1.25,41.7,6,0.16026,1.7944,212.82,2678,0.2437,0.060099,22.719
1,6,1,0.542,73.4,6,1.4476,16.168,1936.8,24363,0.73746,0.24343,66.584
1,6,2,0.597,69.4,6,1.1052,12.435,1478.8,19104,0.6075,0.19954,55.768
1,6,3,0.681,50.2,6,0.76621,8.2623,1015.7,11847,0.47322,0.1528,45.475
1,6,4,0.826,19,6,0.38357,4.5439,504.3,6032.5,0.30596,0.087315,29.985
1,6,5,1.01,11.5,6,0.23665,2.927,311.59,3359.9,0.24513,0.066095,24.731
1,6,6,1.16,13.3,6,0.16418,2.1333,217.52,2635.9,0.20738,0.057352,22.098
1,7,1,0.511,88.9,6,1.4156,16.664,1901,22625,0.73445,0.23636,65.852
1,7,2,0.568,67.6,6,1.1016,12.14,1471.4,15845,0.62747,0.20652,58.363
1,7,3,0.68,55.1,6,0.66801,6.8151,887.55,9617.8,0.47585,0.14945,45.134
1,7,4,0.87,20,6,0.29463,3.3036,389.64,4364.7,0.26995,0.07867,26.908
1,7,5,1.04,39.2,6,0.17028,2.0843,225.93,2873.4,0.20986,0.056924,21.606
1,7,6,1.23,11.4,6,0.11935,1.4998,157.2,1917.5,0.17905,0.051601,19.3
1,8,1,0.5,171,6,1.1702,14.642,1572.7,19060,0.636,0.21546,61.298
1,8,2,0.547,104,6,1.0206,12.412,1367,16308,0.57237,0.19569,55.543
1,8,3,0.659,40.9,6,0.64742,7.3314,858.14,9377.8,0.42755,0.14194,42.972
1,8,4,0.822,29,6,0.33055,4.0434,437.85,4645.7,0.27955,0.086294,29.504
1,8,5,0.938,46.9,6,0.24622,3.0638,324.26,3165.8,0.25206,0.069725,26.08
1,8,6,1.14,41,6,0.15032,1.9853,198.56,2020.7,0.20492,0.058659,22.585
2,1,2,0.6,69.5,6,2.8301,47.365,3728,43738,0.78998,0.2601,68.671
2,1,3,0.658,42.1,6,2.3055,38.723,3025.5,32784,0.69263,0.22176,60.505
2,1,4,0.85,23,6,1.0761,20.73,1407.7,14929,0.40291,0.12458,37.758
2,1,5,1.01,11.5,6,0.60662,11.69,793.25,9072,0.32108,0.088462,30.595
2,1,6,1.23,14.1,6,0.38061,7.45,498.52,5799.8,0.2591,0.071477,25.818
2,2,2,0.565,135,6,3.5199,60.805,4689.5,49317,0.95847,0.30183,79.541
2,2,3,0.642,84.7,6,2.3198,38.93,3071.9,33741,0.70488,0.22049,59.281
2,2,4,0.836,45.1,6,1.0781,18.546,1417.5,15510,0.43315,0.12532,38.333
2,2,5,1.02,45.5,6,0.66623,11.285,874.45,10027,0.347,0.09734,31.49
2,2,6,1.21,44.8,6,0.42571,7.6915,558.54,7155.7,0.28503,0.073991,26.056
2,2,7,1.4,29.7,6,0.33265,5.8045,436.21,5306.7,0.26488,0.0791,26.855
2,3,2,0.583,76.2,6,3.6034,39.022,4847,53209,1.2604,0.30901,77.567
2,3,3,0.695,40.3,6,2.4625,25.562,3295.1,35728,1.016,0.24954,64.174
2,3,4,0.872,78.7,6,1.2838,14.197,1706.8,16929,0.70868,0.16373,46.009
2,3,5,1.03,15.6,6,0.69551,8.4648,926.89,10734,0.50545,0.10879,33.476
2,3,6,1.22,0.115,6,0.44421,5.2608,589.25,7741.1,0.41954,0.086908,27.841
2,3,7,1.39,25,6,0.37577,4.6567,501.72,5852.2,0.42043,0.08922,28.485
2,4,2,0.632,44.7,6,2.5031,39.257,3313.6,35907,0.781,0.25237,66.59
2,4,3,0.711,35.2,6,2.0183,31.718,2655.2,27538,0.68817,0.21436,58.697
2,4,4,0.879,17.2,6,0.9064,16.047,1185.9,13911,0.39187,0.11515,35.563
2,4,5,1.08,8.87,6,0.55292,10.261,726.4,8605.6,0.30307,0.083871,28.339
2,4,6,1.29,0.553,6,0.3568,6.5961,468.78,5633.2,0.25529,0.07194,25.248
2,5,1,0.542,168,6,4.2486,57.628,5703.4,72313,1.2592,0.34912,88.346
2,5,2,0.616,104,6,3.7172,46.69,4966.9,51697,1.1941,0.33059,83.562
2,5,3,0.689,83.1,6,2.6852,31.785,3565.7,36858,0.94165,0.25978,67.363
2,5,4,0.884,51.6,6,1.1123,15.239,1472.5,16476,0.52461,0.13897,40.032
2,5,5,1.07,28.3,6,0.64805,9.2187,858.82,9245.4,0.41147,0.10121,32.147
2,5,6,1.27,28.9,6,0.43092,6.5552,568.6,6604.2,0.35715,0.082923,28.279
2,6,1,0.558,79.5,6,3.7586,58.951,5041.7,65229,1.0761,0.32507,84.198
2,6,2,0.621,73.6,6,2.8515,45.446,3825,43874,0.913,0.27095,72.372
2,6,3,0.706,36.9,6,1.9695,29.814,2620.6,30438,0.68637,0.20221,55.03
2,6,4,0.809,38.2,6,1.2633,19.637,1662.4,18839,0.51892,0.1433,42.202
2,6,5,0.996,11.8,6,0.69805,11.313,916.11,11033,0.39289,0.099745,32.714
2,6,6,1.16,5.6,6,0.43169,7.2828,569.6,7164.2,0.31615,0.078804,27.319
2,7,1,0.499,164,6,3.7736,63.518,5078.1,59974,1.0647,0.30592,80.497
2,7,2,0.525,133,6,3.9472,65.1,5295,58062,1.092,0.31118,81.396
2,7,3,0.639,71.1,6,2.2644,34.635,3000.1,34247,0.75374,0.21148,58.324
2,7,4,0.84,35.1,6,1.0716,16.674,1406,15006,0.47945,0.13219,39.156
2,7,5,1.03,36.7,6,0.60314,9.8022,795.51,9362.1,0.36192,0.09505,30.732
2,7,6,1.2,33.5,6,0.42254,6.6177,556.18,7080,0.33078,0.082118,28.109
2,8,1,0.536,173,6,3.917,63.017,5221.1,55054,1.0842,0.32356,83.3
2,8,2,0.568,127,6,3.2951,52.752,4385.6,46867,0.95278,0.28908,75.177
2,8,3,0.671,64,6,2.1702,33.668,2865.1,32397,0.72379,0.2177,59.044
2,8,4,0.833,40.2,6,1.151,18.386,1513.5,15502,0.49225,0.14044,41.342
2,8,5,0.999,55,6,0.69308,11.543,911.21,9845.1,0.35829,0.099587,31.656
2,8,6,1.14,24.1,6,0.48171,7.8838,630.06,6729.9,0.32096,0.081259,27.973
3,1,2,0.611,65.8,6,5.5391,104.1,7240.3,86626,1.0739,0.32107,82.402
3,1,3,0.702,54.4,6,3.3779,67.209,4410.3,52357,0.76487,0.22422,60.122
3,1,4,0.842,33.3,6,2.0252,41.874,2633,29684,0.53904,0.1573,44.308
3,1,5,1.04,31.5,6,1.1213,24.822,1462,17886,0.41102,0.10882,34.631
3,1,6,1.19,26.1,6,0.8219,17.265,1062.7,12673,0.34924,0.093762,30.14
3,1,7,1.43,2.6,6,0.55454,11.599,715.45,9313.5,0.29054,0.0872,27.753
3,2,2,0.574,174,6,6.6971,132.96,8874,1.0085e+05,1.2433,0.35098,90.607
3,2,3,0.65,121,6,4.3566,81.551,5736,64380,0.90821,0.26591,68.521
3,2,4,0.848,59.5,6,2.2896,42.188,2994.6,33206,0.61323,0.17335,47.4
3,2,5,0.991,70.8,6,1.4142,27.351,1840.9,20722,0.49718,0.13175,39.302
3,2,6,1.17,42.5,6,0.90806,17.491,1176.3,13339,0.39809,0.10151,32.055
3,2,7,1.38,29.7,6,0.63537,13.232,830.26,10946,0.33496,0.090971,29.177
3,3,2,0.577,147,6,6.5331,80.863,8765.4,1.038e+05,1.5861,0.35797,88.582
3,3,3,0.69,67.6,6,4.2904,50.86,5719.7,65197,1.2388,0.28469,71.004
3,3,4,0.876,29.8,6,2.2495,28.697,2983.6,32666,0.86289,0.19203,51.216
3,3,5,1.07,38.6,6,1.222,16.257,1614.7,19030,0.64321,0.13197,38.091
3,3,6,1.25,5.01,6,0.83199,10.899,1102.7,13083,0.56639,0.11269,34.101
3,3,7,1.43,3.8,6,0.67176,9.2652,892.4,10621,0.54387,0.10785,33.318
3,4,2,0.629,28.4,6,5.2761,89.03,6941.8,75888,1.0927,0.31565,79.672
3,4,3,0.69,20.1,6,4.2417,72.482,5563.7,57083,0.9682,0.28265,72.534
3,4,4,0.864,4.21,6,2.0097,38.66,2616.8,28907,0.57114,0.16292,45.429
3,4,5,1.07,-1.15,6,1.1529,22.636,1496.4,17522,0.43775,0.11345,35.048
3,4,6,1.32,17.8,6,0.67109,13.267,874.64,11232,0.36388,0.094484,30.649
3,4,7,1.48,12.8,6,0.52919,10.555,686.7,8246.3,0.30974,0.082914,27.272
3,5,2,0.586,180,6,7.0427,100.14,9366.3,1.1355e+05,1.4689,0.36755,91.391
3,5,3,0.693,97.9,6,4.3468,61.68,5767.5,68915,1.0743,0.27727,70.074
3,5,4,0.895,72.5,6,1.9435,29.835,2551.6,28235,0.64894,0.16432,44.94
3,5,5,1.08,49,6,1.2996,19.724,1698.7,17755,0.56452,0.12923,38.681
3,5,6,1.25,57,6,0.77825,12.564,1026.7,12174,0.43319,0.10392,31.997
3,5,7,1.46,54.1,6,0.57726,9.394,754.9,8920.7,0.38743,0.092532,29.275
3,6,2,0.635,54.1,6,5.6456,88.594,7473.9,83434,1.2142,0.33134,84.296
3,6,3,0.702,27.9,6,3.8562,65.027,5086.2,57579,0.9054,0.24859,64.946
3,6,4,0.829,31.5,6,2.3094,40.943,3027.6,33862,0.68695,0.17707,49.417
3,6,5,0.999,19.2,6,1.4222,25.65,1853.9,20341,0.56631,0.1386,41.815
3,6,6,1.16,2.46,6,0.98701,17.866,1298.1,14483,0.48016,0.11151,35.479
3,6,7,1.29,6.16,6,0.80143,14.59,1048.5,12997,0.43723,0.10244,33.156
3,7,2,0.541,122,6,8.1313,126.75,10816,1.2102e+05,1.599,0.40788,104
3,7,3,0.667,54.4,6,4.5703,71.366,6027.1,64328,1.089,0.2887,74.401
3,7,4,0.87,37,6,1.9674,32.695,2580,27724,0.61113,0.16039,44.522
3,7,5,1.05,7.63,6,1.1384,20.679,1487.1,16822,0.48644,0.11646,35.684
3,7,6,1.23,27.5,6,0.81458,14.334,1064.6,12256,0.43034,0.10039,31.959
3,7,7,1.41,4.67,6,0.59885,10.942,783.64,8738.1,0.37704,0.092261,29.907
3,8,2,0.584,123,6,5.7753,105.96,7641.4,77666,1.1362,0.316,81.251
3,8,3,0.661,79.9,6,4.3055,76.25,5686.3,65085,0.96741,0.27188,69.789
3,8,4,0.831,35.1,6,2.2219,40.277,2918.4,31625,0.65845,0.18228,50.293
3,8,5,0.982,47.2,6,1.5345,27.01,2005.6,19557,0.55361,0.14303,41.607
3,8,6,1.15,12.8,6,1.1,19.866,1434.5,14495,0.51161,0.12141,37.955
3,8,7,1.27,38.6,6,0.81763,15.424,1067,11690,0.43606,0.10534,33.949
4,1,2,0.628,94.8,6,6.7966,138.2,8856.1,94205,1.091,0.31089,78.969
4,1,3,0.73,53.9,6,4.8479,95.993,6304.5,68030,0.85684,0.24806,63.963
4,1,4,0.894,21,6,2.7694,59.211,3589.6,42387,0.63003,0.17242,48.066
4,1,5,1.03,28.5,6,1.8418,40.821,2389.3,27125,0.53428,0.13782,41.087
4,1,6,1.2,9.57,6,1.2497,27.923,1615.6,20073,0.44336,0.10801,34.018
4,1,7,1.38,6.3,6,0.97119,22.168,1259.5,16210,0.39875,0.095134,31.282
4,2,2,0.562,295,6,11.252,203.76,14849,1.8358e+05,1.6602,0.42307,109.39
4,2,3,0.637,146,6,7.2282,136.76,9486.7,1.1517e+05,1.1783,0.31791,80.956
4,2,4,0.831,91.4,6,3.6456,71.289,4757.2,48064,0.77878,0.21045,55.278
4,2,5,0.951,95.2,6,2.5127,48.015,3260.6,35931,0.61014,0.16809,45.721
4,2,6,1.23,24.4,6,1.1562,24.279,1498.5,19770,0.42995,0.1053,32.65
4,2,7,1.37,46.8,6,0.9394,20.497,1221.8,14450,0.39171,0.10184,31.398
4,3,2,0.612,119,6,9.2778,117.47,12384,1.3733e+05,1.7799,0.39368,95.481
4,3,3,0.679,70.4,6,6.6858,82.792,8895.9,95058,1.4505,0.32187,78.226
4,3,4,0.871,64.6,6,3.4524,45.584,4582.8,49916,1.0116,0.22211,56.523
4,3,5,1.06,40.8,6,1.959,27.059,2599.1,31300,0.7825,0.15703,43.718
4,3,6,1.25,21.8,6,1.3242,19.361,1751.1,19855,0.67407,0.13068,38.145
4,3,7,1.38,18.5,6,1.0693,15.173,1415.6,17559,0.62805,0.12115,36.195
4,4,2,0.604,130,6,9.9514,166.33,13071,1.4105e+05,1.5343,0.40252,101.96
4,4,3,0.724,26,6,5.3046,96.325,6914.4,78878,0.99705,0.26981,68.836
4,4,4,0.878,2.65,6,3.0078,60.265,3904.2,42109,0.72144,0.1938,52.867
4,4,5,1.09,2.4,6,1.6814,33.881,2176.4,25910,0.55021,0.13306,39.826
4,4,6,1.27,4.19,6,1.123,22.797,1452.7,18781,0.44483,0.10282,32.72
4,4,7,1.44,0.623,6,0.85432,17.506,1107.7,13831,0.39333,0.092517,30.139
4,5,2,0.676,146,6,7.9928,109.57,10585,1.2202e+05,1.5189,0.36994,91.506
4,5,3,0.727,115,6,6.9161,95.742,9116.2,98320,1.3446,0.33018,81.17
4,5,4,0.908,43.8,6,3.0245,46.777,3981.2,41854,0.77904,0.19696,50.953
4,5,5,1.07,44.3,6,1.9151,30.525,2506.1,29702,0.67949,0.14946,42.665
4,5,6,1.24,38.9,6,1.2355,21.469,1614.2,19494,0.55752,0.12007,36.366
4,5,7,1.41,24.3,6,0.91326,17.116,1192.9,15774,0.47788,0.11255,33.565
4,6,2,0.603,122,6,7.8996,139.38,10453,1.2145e+05,1.3609,0.34037,86.658
4,6,3,0.692,71.7,6,6.2892,110.73,8288.7,91112,1.1523,0.30116,76.089
4,6,4,0.843,21.6,6,3.1979,58.554,4182.9,48451,0.78296,0.20001,53.755
4,6,5,1,22.1,6,2.1726,37.891,2815.7,31867,0.68729,0.16626,46.937
4,6,6,1.16,21.7,6,1.5382,28.712,2007.2,23326,0.5826,0.13574,40.808
4,6,7,1.36,11.4,6,1.0266,20.657,1343.2,15809,0.47094,0.10766,33.918
4,7,2,0.599,171,6,10.274,164.42,13545,1.5181e+05,1.6901,0.4095,103.86
4,7,3,0.67,92.7,6,6.2389,108.27,8219.6,83523,1.1505,0.28719,73.915
4,7,4,0.854,51.6,6,3.0813,54.543,4018,43895,0.78346,0.18754,51.109
4,7,5,1.04,32.4,6,1.8558,35.217,2430.1,28898,0.62316,0.14748,42.373
4,7,6,1.23,47.2,6,1.1921,22.398,1549.1,18899,0.49327,0.11193,34.279
4,7,7,1.39,29.4,6,0.89808,16.934,1175.5,13958,0.45928,0.1035,32.641
4,8,2,0.607,126,6,8.8683,157.12,11694,1.1529e+05,1.4764,0.37962,95.335
4,8,3,0.686,91.1,6,6.0172,109.34,7903.8,81892,1.0906,0.28556,72.419
4,8,4,0.831,68.8,6,3.6549,64.96,4769.1,48225,0.81489,0.21393,56.061
4,8,5,0.999,42.8,6,2.0284,37.31,2634.3,29303,0.61873,0.14856,42.699
4,8,6,1.16,32.9,6,1.4513,28.18,1891,22073,0.53113,0.12527,37.527
4,8,7,1.31,31.1,6,1.1489,22.581,1494.1,18120,0.49677,0.11247,34.895
1,1,2,0.581,41,7,0.89717,11.916,1164.8,18315,0.48414,0.18154,50.725
1,1,3,0.645,14.9,7,0.70898,9.0719,921.39,12832,0.43059,0.1562,46.028
1,1,4,0.85,22.3,7,0.29995,4.052,387.8,5293.8,0.24373,0.083545,28.782
1,1,5,0.995,3.13,7,0.18143,2.6404,233.71,3103,0.19986,0.065333,24.43
1,1,6,1.23,30,7,0.11575,1.6525,149,2107.2,0.15912,0.055826,21.095
1,1,7,1.38,23,7,0.090352,1.1424,116.02,1670.7,0.14411,0.054128,19.736
1,2,2,0.544,154,7,1.2408,15.674,1606.7,23681,0.61428,0.22359,60.225
1,2,3,0.616,54,7,0.85995,10.878,1126.6,16239,0.47985,0.17109,49.003
1,2,4,0.821,31.5,7,0.39339,4.8755,513.63,7867.7,0.30119,0.10246,32.311
1,2,5,1.05,42.1,7,0.21082,2.8272,274.87,3866.5,0.21353,0.072751,24.695
1,2,6,1.17,55.5,7,0.13836,2.1605,180.81,2645.5,0.16944,0.060234,21.325
1,2,7,1.35,37.2,7,0.10955,1.6661,143.01,2079.9,0.16356,0.05802,20.561
1,3,2,0.558,65,7,1.5987,13.49,2062,31459,0.95453,0.28288,70.08
1,3,3,0.665,13.2,7,1.0207,7.7403,1320.9,18826,0.76836,0.22874,58.577
1,3,4,0.85,20.6,7,0.4542,3.7356,596.35,8239.5,0.47719,0.13809,38.236
1,3,5,1.1,8.07,7,0.2216,1.992,291.32,4377.6,0.3304,0.094928,28.295
1,3,6,1.28,3.42,7,0.16879,1.4725,222.58,3509.6,0.31011,0.092566,27.524
1,4,2,0.624,58.3,7,0.8775,10.5,1149.7,14374,0.53427,0.19721,54.57
1,4,3,0.733,14.2,7,0.49156,5.8552,643.46,8463.4,0.35525,0.12625,38.74
1,4,4,0.851,13.4,7,0.30337,3.8807,394.25,5056.4,0.26448,0.088039,29.873
1,4,5,1.09,22.5,7,0.16041,2.1625,208.48,2738.8,0.20002,0.064479,23.656
1,4,6,1.29,3.84,7,0.10692,1.4633,138.38,1888.4,0.16089,0.05465,20.29
1,5,1,0.529,141,7,1.468,15.853,1901.3,32393,0.79144,0.26349,68.113
1,5,2,0.591,125,7,1.3174,13.14,1699.1,25844,0.77301,0.25725,66.261
1,5,3,0.669,56.5,7,0.8867,8.5464,1163.5,16574,0.57546,0.18679,50.312
1,5,4,0.862,56.1,7,0.37047,3.9551,486.92,7404.6,0.34892,0.10936,33.323
1,5,5,1.03,61.9,7,0.22915,2.6659,300.93,3937.3,0.27276,0.085085,27.756
1,5,6,1.25,41.7,7,0.16026,1.7944,210.9,3202.3,0.25312,0.079256,26.133
1,6,1,0.542,73.4,7,1.4476,16.168,1866.9,29230,0.77371,0.27263,70.76
1,6,2,0.597,69.4,7,1.1052,12.435,1446.8,22978,0.63379,0.21813,58.348
1,6,3,0.681,50.2,7,0.76621,8.2623,1005.3,14222,0.49601,0.16863,47.793
1,6,4,0.826,19,7,0.38357,4.5439,501.91,7092,0.32039,0.1021,32.705
1,6,5,1.01,11.5,7,0.23665,2.927,308.99,3871.1,0.25569,0.081015,27.624
1,6,6,1.16,13.3,7,0.16418,2.1333,214.55,3058.6,0.2168,0.071541,24.862
1,7,1,0.511,88.9,7,1.4156,16.664,1827.4,27150,0.76311,0.26064,69.637
1,7,2,0.568,67.6,7,1.1016,12.14,1442.5,19006,0.65258,0.22697,61.493
1,7,3,0.68,55.1,7,0.66801,6.8151,878.7,11478,0.49801,0.16689,47.725
1,7,4,0.87,20,7,0.29463,3.3036,386.51,5161.3,0.28219,0.094454,29.977
1,7,5,1.04,39.2,7,0.17028,2.0843,222.86,3294.4,0.21745,0.070969,24.518
1,7,6,1.23,11.4,7,0.11935,1.4998,155.74,2222.1,0.18521,0.063262,21.795
1,8,1,0.5,171,7,1.1702,14.642,1539.1,22883,0.66633,0.23772,64.903
1,8,2,0.547,104,7,1.0206,12.412,1339.7,19594,0.59831,0.21407,58.455
1,8,3,0.659,40.9,7,0.64742,7.3314,847.86,11117,0.4465,0.15524,45.166
1,8,4,0.822,29,7,0.33055,4.0434,435.61,5346,0.2931,0.099631,32.128
1,8,5,0.938,46.9,7,0.24622,3.0638,320.17,3625.3,0.26272,0.08531,29.25
1,8,6,1.14,41,7,0.15032,1.9853,195.63,2321.4,0.21268,0.071736,25.333
2,1,2,0.6,69.5,7,2.8301,47.365,3494.8,53048,0.82868,0.27552,70.167
2,1,3,0.658,42.1,7,2.3055,38.723,2837.5,40407,0.72822,0.23933,62.376
2,1,4,0.85,23,7,1.0761,20.73,1355.8,18148,0.42846,0.14303,40.661
2,1,5,1.01,11.5,7,0.60662,11.69,786.35,10602,0.3396,0.10417,33.384
2,1,6,1.23,14.1,7,0.38061,7.45,494.72,6726.8,0.27235,0.083235,27.963
2,2,2,0.565,135,7,3.5199,60.805,4372,60571,1.0031,0.31816,81.131
2,2,3,0.642,84.7,7,2.3198,38.93,2877.4,41686,0.73121,0.23896,61.354
2,2,4,0.836,45.1,7,1.0781,18.546,1364,19206,0.45757,0.14768,41.658
2,2,5,1.02,45.5,7,0.66623,11.285,859.13,12096,0.3642,0.11465,34.296
2,2,6,1.21,44.8,7,0.42571,7.6915,556.81,8590.8,0.29756,0.087448,28.429
2,2,7,1.4,29.7,7,0.33265,5.8045,434.22,6310.8,0.27806,0.092248,29.179
2,3,2,0.583,76.2,7,3.6034,39.022,4550.6,68102,1.2792,0.33677,80.279
2,3,3,0.695,40.3,7,2.4625,25.562,3107.8,46257,1.029,0.28131,67.525
